cart_item_id,cart_id,product_id,order_amt
22485,7243,83,1
22486,7244,104,1
22487,7244,140,1
22488,7245,34,2
22489,7245,46,2
22490,7245,53,3
22491,7245,136,1
22492,7246,15,2
22493,7246,24,2
22494,7246,42,3
22495,7246,97,3
22496,7247,123,3
22497,7247,98,3
22498,7247,31,2
22499,7248,34,2
22500,7248,65,3
22501,7248,111,1
22502,7249,31,3
22503,7249,40,1
22504,7249,97,1
22505,7250,104,3
22506,7250,127,2
22507,7251,33,3
22508,7251,8,2
22509,7251,67,1
22510,7251,101,1
22511,7252,126,2
22512,7252,97,2
22513,7252,59,1
22514,7252,18,1
22515,7252,32,1
22516,7252,40,2
22517,7253,87,2
22518,7253,31,3
22519,7254,23,3
22520,7254,72,2
22521,7254,3,2
22522,7254,19,2
22523,7255,140,3
22524,7255,81,1
22525,7255,26,2
22526,7255,70,1
22527,7256,117,2
22528,7256,121,1
22529,7257,38,3
22530,7257,53,2
22531,7257,96,2
22532,7257,112,1
22533,7258,41,2
22534,7258,7,1
22535,7258,111,3
22536,7259,75,2
22537,7259,6,2
22538,7260,24,2
22539,7260,32,1
22540,7260,97,2
22541,7260,133,3
22542,7260,138,1
22543,7261,79,1
22544,7261,81,1
22545,7261,21,1
22546,7262,72,1
22547,7262,86,1
22548,7262,48,3
22549,7263,78,3
22550,7263,140,2
22551,7263,20,3
22552,7263,45,2
22553,7264,115,1
22554,7264,152,2
22555,7264,10,1
22556,7264,92,2
22557,7265,33,2
22558,7265,98,2
22559,7265,99,2
22560,7265,114,3
22561,7266,77,2
22562,7266,113,3
22563,7267,27,1
22564,7267,107,3
22565,7267,124,3
22566,7268,106,2
22567,7268,52,3
22568,7268,79,1
22569,7268,24,2
22570,7268,30,2
22571,7269,67,1
22572,7269,79,1
22573,7269,119,3
22574,7270,10,1
22575,7270,39,3
22576,7270,41,1
22577,7270,119,2
22578,7271,119,2
22579,7271,79,1
22580,7271,97,3
22581,7271,104,1
22582,7272,86,1
22583,7272,135,3
22584,7272,54,3
22585,7273,36,3
22586,7273,81,1
22587,7274,71,1
22588,7274,137,3
22589,7275,26,3
22590,7275,67,2
22591,7275,80,1
22592,7275,125,3
22593,7276,115,3
22594,7276,119,1
22595,7276,133,3
22596,7276,151,1
22597,7277,150,2
22598,7277,152,2
22599,7277,31,3
22600,7278,32,1
22601,7278,40,1
22602,7278,89,3
22603,7279,24,3
22604,7279,65,1
22605,7279,79,1
22606,7279,97,1
22607,7279,134,3
22608,7280,5,3
22609,7280,35,3
22610,7280,62,1
22611,7281,143,3
22612,7281,117,3
22613,7281,33,1
22614,7281,70,1
22615,7282,35,2
22616,7282,57,1
22617,7282,79,1
22618,7282,149,2
22619,7282,151,1
22620,7283,31,2
22621,7283,143,3
22622,7284,6,1
22623,7284,32,1
22624,7284,117,2
22625,7284,119,2
22626,7285,125,2
22627,7285,24,1
22628,7285,97,3
22629,7286,8,1
22630,7286,119,1
22631,7286,129,1
22632,7287,5,2
22633,7287,12,1
22634,7287,38,3
22635,7288,140,3
22636,7288,24,2
22637,7288,97,2
22638,7289,122,3
22639,7289,101,2
22640,7289,117,1
22641,7290,16,1
22642,7290,32,1
22643,7290,78,2
22644,7290,121,2
22645,7291,20,3
22646,7291,24,3
22647,7291,47,1
22648,7291,133,3
22649,7292,152,2
22650,7292,56,1
22651,7292,10,3
22652,7293,75,1
22653,7293,96,3
22654,7294,97,3
22655,7294,117,1
22656,7295,44,3
22657,7295,103,2
22658,7295,143,3
22659,7296,65,3
22660,7296,77,1
22661,7296,143,3
22662,7297,22,1
22663,7297,53,1
22664,7298,152,2
22665,7298,71,2
22666,7299,106,1
22667,7299,68,3
22668,7299,17,3
22669,7300,62,1
22670,7300,133,1
22671,7301,11,2
22672,7301,45,2
22673,7301,119,3
22674,7302,39,2
22675,7302,65,3
22676,7302,93,1
22677,7303,32,1
22678,7303,131,1
22679,7303,135,1
22680,7304,86,3
22681,7304,57,3
22682,7304,20,2
22683,7304,22,1
22684,7305,72,3
22685,7305,84,2
22686,7305,127,1
22687,7306,71,2
22688,7306,95,2
22689,7307,126,3
22690,7307,18,1
22691,7307,114,1
22692,7307,117,2
22693,7308,133,3
22694,7308,121,2
22695,7308,24,1
22696,7308,106,3
22697,7309,11,2
22698,7309,24,3
22699,7309,74,1
22700,7309,140,3
22701,7310,46,3
22702,7310,79,1
22703,7310,80,1
22704,7310,138,3
22705,7311,44,1
22706,7311,81,3
22707,7311,79,1
22708,7311,32,3
22709,7311,22,3
22710,7311,18,1
22711,7312,2,1
22712,7312,6,3
22713,7312,32,1
22714,7312,41,3
22715,7312,82,2
22716,7313,4,1
22717,7313,33,3
22718,7313,99,1
22719,7314,74,3
22720,7314,101,1
22721,7314,53,1
22722,7315,131,1
22723,7315,100,1
22724,7316,36,1
22725,7316,97,1
22726,7316,149,2
22727,7317,5,3
22728,7317,119,2
22729,7318,5,3
22730,7318,33,1
22731,7318,62,1
22732,7318,97,3
22733,7319,56,2
22734,7319,97,2
22735,7319,18,1
22736,7319,40,2
22737,7320,33,3
22738,7320,36,1
22739,7320,134,3
22740,7321,15,1
22741,7321,69,1
22742,7322,5,2
22743,7322,53,1
22744,7322,129,1
22745,7323,116,2
22746,7323,132,1
22747,7324,13,3
22748,7324,52,2
22749,7325,117,2
22750,7325,22,2
22751,7326,58,2
22752,7326,134,1
22753,7327,3,2
22754,7327,111,1
22755,7327,127,2
22756,7327,130,3
22757,7328,137,1
22758,7328,15,1
22759,7328,32,1
22760,7328,39,2
22761,7328,53,2
22762,7328,135,2
22763,7329,91,2
22764,7329,28,2
22765,7329,46,3
22766,7330,78,3
22767,7330,97,1
22768,7330,111,2
22769,7330,133,3
22770,7331,16,3
22771,7331,24,3
22772,7331,135,2
22773,7332,122,2
22774,7332,54,1
22775,7332,140,1
22776,7333,121,2
22777,7333,133,1
22778,7334,117,1
22779,7334,66,1
22780,7335,60,3
22781,7335,98,3
22782,7335,117,1
22783,7335,130,2
22784,7336,4,3
22785,7336,15,1
22786,7336,79,1
22787,7336,101,2
22788,7336,121,2
22789,7336,137,2
22790,7337,151,1
22791,7337,86,3
22792,7337,115,3
22793,7337,31,2
22794,7337,32,1
22795,7338,36,1
22796,7338,45,3
22797,7338,140,2
22798,7338,151,1
22799,7339,77,2
22800,7339,90,3
22801,7340,15,1
22802,7340,31,2
22803,7340,32,1
22804,7340,51,1
22805,7340,105,1
22806,7341,115,1
22807,7341,86,2
22808,7341,59,2
22809,7341,70,3
22810,7342,5,3
22811,7342,19,3
22812,7342,65,2
22813,7342,97,3
22814,7343,103,1
22815,7343,111,1
22816,7344,38,3
22817,7344,136,3
22818,7345,114,1
22819,7345,5,1
22820,7345,47,2
22821,7346,97,2
22822,7346,12,1
22823,7346,56,3
22824,7347,14,3
22825,7347,37,1
22826,7347,80,2
22827,7347,132,1
22828,7348,27,2
22829,7348,32,1
22830,7348,77,3
22831,7349,65,2
22832,7349,117,1
22833,7350,128,1
22834,7350,118,1
22835,7350,97,2
22836,7350,72,3
22837,7351,15,1
22838,7351,21,3
22839,7351,42,2
22840,7351,97,1
22841,7351,133,1
22842,7351,151,1
22843,7352,4,1
22844,7352,31,1
22845,7353,11,1
22846,7353,24,1
22847,7353,121,1
22848,7353,123,1
22849,7354,142,3
22850,7354,97,1
22851,7354,24,3
22852,7354,59,1
22853,7355,33,1
22854,7355,77,3
22855,7355,103,2
22856,7356,5,1
22857,7356,32,1
22858,7356,60,3
22859,7356,119,1
22860,7357,119,2
22861,7357,76,1
22862,7358,106,3
22863,7358,21,1
22864,7359,59,1
22865,7359,60,2
22866,7359,108,2
22867,7360,24,2
22868,7360,66,1
22869,7360,76,2
22870,7361,6,1
22871,7361,86,3
22872,7361,111,3
22873,7361,152,3
22874,7362,97,1
22875,7362,106,2
22876,7362,13,1
22877,7363,69,1
22878,7363,79,1
22879,7363,80,2
22880,7363,106,1
22881,7363,151,1
22882,7364,61,3
22883,7364,106,2
22884,7364,125,1
22885,7364,151,1
22886,7365,125,1
22887,7365,63,1
22888,7365,102,2
22889,7366,137,3
22890,7366,138,2
22891,7366,132,1
22892,7367,45,3
22893,7367,107,3
22894,7368,62,3
22895,7368,90,3
22896,7368,97,1
22897,7368,121,2
22898,7369,24,1
22899,7369,79,2
22900,7369,137,1
22901,7370,7,3
22902,7370,33,1
22903,7371,133,1
22904,7371,46,3
22905,7371,16,3
22906,7372,47,2
22907,7372,54,3
22908,7372,131,3
22909,7373,4,1
22910,7373,97,2
22911,7373,118,1
22912,7373,143,3
22913,7374,18,1
22914,7374,32,1
22915,7374,33,1
22916,7374,98,1
22917,7374,117,2
22918,7375,140,1
22919,7375,24,3
22920,7375,105,2
22921,7376,5,1
22922,7376,18,1
22923,7376,25,2
22924,7377,5,1
22925,7377,83,1
22926,7377,113,1
22927,7378,1,1
22928,7378,133,3
22929,7378,138,3
22930,7379,151,1
22931,7379,84,2
22932,7379,71,2
22933,7379,25,3
22934,7380,57,3
22935,7380,86,1
22936,7380,92,3
22937,7380,137,1
22938,7381,53,2
22939,7381,97,2
22940,7382,5,1
22941,7382,46,1
22942,7382,55,3
22943,7383,31,3
22944,7383,84,2
22945,7383,17,3
22946,7384,101,3
22947,7384,81,2
22948,7384,48,1
22949,7385,10,3
22950,7385,86,3
22951,7385,130,3
22952,7385,151,1
22953,7386,87,3
22954,7386,101,2
22955,7386,129,1
22956,7386,143,2
22957,7387,108,3
22958,7387,32,1
22959,7387,58,1
22960,7388,141,3
22961,7388,67,1
22962,7388,15,1
22963,7389,18,1
22964,7389,49,1
22965,7389,122,3
22966,7390,119,2
22967,7390,26,2
22968,7390,77,1
22969,7390,90,1
22970,7391,105,3
22971,7391,97,1
22972,7391,24,2
22973,7391,41,3
22974,7392,151,1
22975,7392,119,2
22976,7392,6,1
22977,7392,32,1
22978,7392,45,2
22979,7393,33,3
22980,7393,71,1
22981,7393,94,2
22982,7393,132,3
22983,7394,5,1
22984,7394,22,1
22985,7394,119,3
22986,7395,151,1
22987,7395,142,1
22988,7395,121,2
22989,7395,5,3
22990,7395,18,1
22991,7395,21,1
22992,7396,24,2
22993,7396,85,2
22994,7396,120,2
22995,7397,140,3
22996,7397,40,1
22997,7397,151,1
22998,7397,10,3
22999,7397,32,1
23000,7398,71,2
23001,7398,109,1
23002,7398,4,2
23003,7398,33,1
23004,7399,140,1
23005,7399,125,2
23006,7399,21,1
23007,7399,78,2
23008,7400,15,1
23009,7400,32,1
23010,7400,51,3
23011,7400,52,2
23012,7400,97,3
23013,7401,17,2
23014,7401,75,1
23015,7402,28,1
23016,7402,33,2
23017,7402,119,3
23018,7403,133,1
23019,7403,113,1
23020,7403,56,3
23021,7403,31,1
23022,7404,24,3
23023,7404,44,2
23024,7404,55,1
23025,7405,23,2
23026,7405,33,2
23027,7405,92,1
23028,7405,113,2
23029,7406,24,3
23030,7406,57,1
23031,7406,94,2
23032,7407,83,2
23033,7407,67,2
23034,7407,26,1
23035,7407,3,1
23036,7408,8,3
23037,7408,32,1
23038,7408,119,3
23039,7409,6,1
23040,7409,24,1
23041,7409,97,3
23042,7410,1,1
23043,7410,24,3
23044,7410,131,2
23045,7410,134,3
23046,7411,93,1
23047,7411,117,3
23048,7411,33,3
23049,7412,23,1
23050,7412,38,3
23051,7412,60,1
23052,7412,89,1
23053,7413,72,1
23054,7413,97,1
23055,7414,52,2
23056,7414,97,2
23057,7414,124,2
23058,7415,55,1
23059,7415,85,2
23060,7416,97,3
23061,7416,69,2
23062,7416,45,3
23063,7416,6,2
23064,7417,5,3
23065,7417,10,3
23066,7417,102,1
23067,7418,97,3
23068,7418,111,2
23069,7418,118,3
23070,7418,119,2
23071,7419,5,1
23072,7419,12,1
23073,7419,13,3
23074,7419,78,2
23075,7420,97,1
23076,7420,24,2
23077,7420,56,3
23078,7421,118,3
23079,7421,132,2
23080,7422,20,3
23081,7422,44,2
23082,7422,110,1
23083,7422,129,1
23084,7423,126,3
23085,7423,86,1
23086,7423,121,1
23087,7423,144,2
23088,7424,118,2
23089,7424,110,1
23090,7425,10,1
23091,7425,62,1
23092,7425,90,2
23093,7426,27,3
23094,7426,33,3
23095,7426,39,3
23096,7426,77,1
23097,7427,5,2
23098,7427,15,1
23099,7427,62,3
23100,7427,130,3
23101,7428,134,3
23102,7428,65,1
23103,7429,15,1
23104,7429,16,3
23105,7429,20,2
23106,7429,24,2
23107,7429,56,3
23108,7430,19,2
23109,7430,24,1
23110,7430,32,1
23111,7430,65,3
23112,7430,131,1
23113,7430,151,1
23114,7431,78,3
23115,7431,29,1
23116,7432,98,3
23117,7432,53,1
23118,7432,42,3
23119,7432,12,3
23120,7433,9,2
23121,7433,109,1
23122,7434,28,3
23123,7434,32,1
23124,7434,77,3
23125,7434,79,1
23126,7434,83,3
23127,7434,94,1
23128,7435,63,1
23129,7435,117,2
23130,7435,120,3
23131,7436,141,3
23132,7436,32,2
23133,7437,33,2
23134,7437,61,1
23135,7437,67,3
23136,7437,71,3
23137,7438,5,3
23138,7438,118,3
23139,7439,18,1
23140,7439,36,1
23141,7439,109,1
23142,7439,133,1
23143,7439,143,3
23144,7440,131,3
23145,7440,106,3
23146,7440,116,1
23147,7441,15,1
23148,7441,62,1
23149,7441,97,2
23150,7441,105,3
23151,7441,151,1
23152,7442,59,2
23153,7442,121,3
23154,7443,97,3
23155,7443,38,1
23156,7443,75,1
23157,7444,100,1
23158,7444,79,3
23159,7444,61,3
23160,7444,47,2
23161,7445,111,1
23162,7445,5,2
23163,7445,7,1
23164,7445,32,1
23165,7445,109,2
23166,7446,52,2
23167,7446,111,1
23168,7446,18,1
23169,7446,36,1
23170,7447,105,1
23171,7447,78,3
23172,7447,37,1
23173,7447,65,3
23174,7448,63,3
23175,7448,62,3
23176,7448,18,3
23177,7448,49,2
23178,7449,133,3
23179,7449,138,3
23180,7450,33,1
23181,7450,71,2
23182,7450,109,2
23183,7450,111,1
23184,7451,14,2
23185,7451,24,3
23186,7451,75,3
23187,7451,97,2
23188,7452,151,1
23189,7452,112,3
23190,7452,97,3
23191,7452,20,1
23192,7452,11,1
23193,7452,36,1
23194,7453,23,1
23195,7453,31,2
23196,7453,39,3
23197,7453,148,1
23198,7454,5,3
23199,7454,7,1
23200,7454,79,1
23201,7455,66,1
23202,7455,49,3
23203,7455,32,1
23204,7456,33,1
23205,7456,90,1
23206,7456,97,3
23207,7457,63,1
23208,7457,104,1
23209,7457,117,1
23210,7458,150,1
23211,7458,88,1
23212,7458,23,3
23213,7458,6,3
23214,7459,26,3
23215,7459,59,2
23216,7459,112,3
23217,7459,139,3
23218,7460,93,1
23219,7460,66,3
23220,7460,152,3
23221,7460,25,2
23222,7460,18,1
23223,7460,32,1
23224,7461,6,2
23225,7461,119,1
23226,7461,2,2
23227,7461,124,3
23228,7462,117,3
23229,7462,5,1
23230,7463,95,1
23231,7463,105,2
23232,7463,55,1
23233,7464,82,3
23234,7464,96,2
23235,7465,29,1
23236,7465,68,1
23237,7466,98,2
23238,7466,134,2
23239,7467,12,1
23240,7467,33,1
23241,7467,72,3
23242,7468,24,3
23243,7468,42,1
23244,7468,68,3
23245,7468,97,2
23246,7469,89,1
23247,7469,11,1
23248,7470,23,3
23249,7470,32,1
23250,7470,130,3
23251,7471,101,2
23252,7471,118,2
23253,7471,144,3
23254,7472,24,3
23255,7472,86,2
23256,7472,145,1
23257,7473,6,3
23258,7473,18,1
23259,7474,132,2
23260,7474,96,1
23261,7474,95,2
23262,7474,25,3
23263,7474,18,1
23264,7474,36,1
23265,7475,24,2
23266,7475,28,1
23267,7475,97,3
23268,7475,151,2
23269,7476,22,3
23270,7476,33,3
23271,7476,127,1
23272,7477,119,1
23273,7477,133,2
23274,7478,119,3
23275,7478,44,1
23276,7479,149,3
23277,7479,80,1
23278,7479,15,1
23279,7479,77,2
23280,7480,97,1
23281,7480,118,2
23282,7481,65,3
23283,7481,144,3
23284,7482,84,1
23285,7482,8,2
23286,7482,33,1
23287,7482,97,3
23288,7483,119,2
23289,7483,81,2
23290,7483,1,3
23291,7483,5,2
23292,7484,60,1
23293,7484,144,1
23294,7485,5,3
23295,7485,64,3
23296,7485,79,1
23297,7485,130,1
23298,7486,52,2
23299,7486,55,1
23300,7487,51,2
23301,7487,65,1
23302,7487,145,3
23303,7488,138,1
23304,7488,80,1
23305,7488,67,2
23306,7488,27,2
23307,7489,5,2
23308,7489,134,1
23309,7489,141,2
23310,7490,27,1
23311,7490,94,3
23312,7490,130,2
23313,7490,131,2
23314,7491,53,3
23315,7491,59,2
23316,7492,71,2
23317,7492,47,2
23318,7492,30,3
23319,7492,67,3
23320,7493,117,2
23321,7493,127,3
23322,7494,27,2
23323,7494,46,1
23324,7494,65,3
23325,7494,137,1
23326,7495,32,3
23327,7495,145,3
23328,7495,147,3
23329,7496,48,1
23330,7496,2,3
23331,7497,33,3
23332,7497,91,3
23333,7498,5,3
23334,7498,97,2
23335,7499,6,3
23336,7499,101,1
23337,7499,120,1
23338,7500,7,2
23339,7500,32,1
23340,7501,55,2
23341,7501,33,3
23342,7501,74,3
23343,7502,151,1
23344,7502,114,2
23345,7502,96,3
23346,7502,40,3
23347,7503,20,2
23348,7503,48,2
23349,7503,97,2
23350,7504,5,1
23351,7504,6,3
23352,7504,116,2
23353,7505,23,2
23354,7505,117,2
23355,7505,119,2
23356,7506,131,3
23357,7506,119,1
23358,7506,6,2
23359,7506,15,1
23360,7507,95,1
23361,7507,134,2
23362,7508,33,1
23363,7508,36,2
23364,7508,39,3
23365,7508,136,2
23366,7509,139,1
23367,7509,79,1
23368,7509,97,3
23369,7509,119,1
23370,7509,136,3
23371,7510,32,1
23372,7510,142,3
23373,7510,7,2
23374,7511,30,2
23375,7511,68,2
23376,7511,73,2
23377,7511,140,2
23378,7512,30,3
23379,7512,57,2
23380,7512,70,1
23381,7512,93,1
23382,7513,40,2
23383,7513,90,3
23384,7514,143,1
23385,7514,103,1
23386,7514,31,1
23387,7514,58,3
23388,7515,18,1
23389,7515,33,2
23390,7515,42,1
23391,7515,87,2
23392,7516,24,1
23393,7516,92,1
23394,7516,123,3
23395,7517,97,1
23396,7517,100,1
23397,7517,140,1
23398,7518,64,3
23399,7518,80,2
23400,7519,119,1
23401,7519,112,3
23402,7519,107,2
23403,7519,5,2
23404,7520,5,2
23405,7520,55,2
23406,7521,11,1
23407,7521,70,1
23408,7521,72,1
23409,7521,101,3
23410,7522,60,2
23411,7522,92,1
23412,7522,137,2
23413,7523,148,2
23414,7523,142,3
23415,7523,29,3
23416,7523,127,3
23417,7524,24,2
23418,7524,97,2
23419,7524,115,2
23420,7524,117,2
23421,7525,18,1
23422,7525,24,1
23423,7525,32,1
23424,7525,33,1
23425,7525,99,1
23426,7526,151,4
23427,7526,115,2
23428,7526,132,1
23429,7526,25,2
23430,7526,32,1
23431,7527,65,2
23432,7527,85,3
23433,7527,97,1
23434,7528,23,1
23435,7528,79,1
23436,7528,96,3
23437,7528,116,2
23438,7529,124,3
23439,7529,33,1
23440,7529,106,1
23441,7529,1,3
23442,7529,32,1
23443,7530,56,2
23444,7530,139,3
23445,7531,52,1
23446,7531,72,3
23447,7531,97,2
23448,7531,136,1
23449,7532,5,3
23450,7532,149,2
23451,7533,26,3
23452,7533,97,3
23453,7534,56,3
23454,7534,150,1
23455,7535,47,3
23456,7535,146,2
23457,7536,67,3
23458,7536,65,1
23459,7536,23,2
23460,7536,15,1
23461,7537,16,3
23462,7537,97,3
23463,7538,36,1
23464,7538,79,1
23465,7538,80,3
23466,7538,91,2
23467,7538,131,3
23468,7538,135,1
23469,7539,28,1
23470,7539,33,2
23471,7539,140,3
23472,7539,152,1
23473,7540,122,1
23474,7540,79,1
23475,7540,18,1
23476,7540,71,3
23477,7541,52,1
23478,7541,55,2
23479,7541,114,1
23480,7541,131,2
23481,7542,133,3
23482,7542,32,1
23483,7542,58,1
23484,7542,94,1
23485,7542,131,3
23486,7543,19,2
23487,7543,141,3
23488,7543,5,1
23489,7544,9,3
23490,7544,73,2
23491,7544,80,2
23492,7544,107,2
23493,7545,5,1
23494,7545,34,2
23495,7545,39,2
23496,7546,62,3
23497,7546,71,1
23498,7546,85,2
23499,7546,97,1
23500,7547,79,1
23501,7547,129,1
23502,7547,83,3
23503,7547,67,2
23504,7547,36,1
23505,7548,1,2
23506,7548,7,1
23507,7548,33,2
23508,7548,46,2
23509,7549,31,3
23510,7549,100,3
23511,7550,13,3
23512,7550,22,1
23513,7550,32,1
23514,7550,97,1
23515,7550,108,3
23516,7551,151,1
23517,7551,74,1
23518,7551,15,2
23519,7551,19,2
23520,7551,46,3
23521,7552,34,2
23522,7552,36,1
23523,7552,78,3
23524,7552,88,3
23525,7553,5,3
23526,7553,24,3
23527,7553,40,3
23528,7553,121,3
23529,7554,114,1
23530,7554,126,1
23531,7554,1,3
23532,7554,72,2
23533,7555,54,1
23534,7555,57,2
23535,7555,70,2
23536,7555,79,1
23537,7555,126,1
23538,7555,18,1
23539,7556,25,1
23540,7556,53,1
23541,7556,82,2
23542,7557,151,1
23543,7557,38,3
23544,7557,97,2
23545,7558,93,3
23546,7558,29,1
23547,7559,24,2
23548,7559,25,1
23549,7559,69,1
23550,7559,146,1
23551,7560,23,2
23552,7560,41,3
23553,7560,122,3
23554,7561,27,3
23555,7561,137,1
23556,7562,151,1
23557,7562,133,2
23558,7562,146,2
23559,7562,15,1
23560,7562,97,1
23561,7563,8,1
23562,7563,31,3
23563,7563,96,2
23564,7563,151,3
23565,7564,5,1
23566,7564,26,3
23567,7564,36,1
23568,7564,79,1
23569,7564,117,2
23570,7565,56,1
23571,7565,151,1
23572,7565,34,3
23573,7565,8,2
23574,7565,18,1
23575,7565,24,3
23576,7566,69,3
23577,7566,72,3
23578,7566,92,2
23579,7566,94,3
23580,7567,33,1
23581,7567,75,1
23582,7567,79,1
23583,7567,86,3
23584,7567,96,1
23585,7567,151,1
23586,7568,45,3
23587,7568,8,3
23588,7568,36,1
23589,7569,97,2
23590,7569,105,2
23591,7570,12,2
23592,7570,18,1
23593,7570,69,3
23594,7571,111,1
23595,7571,58,3
23596,7571,98,2
23597,7572,14,1
23598,7572,50,3
23599,7572,5,3
23600,7573,31,2
23601,7573,97,1
23602,7573,124,1
23603,7573,142,1
23604,7574,48,2
23605,7574,109,2
23606,7574,128,2
23607,7575,1,1
23608,7575,33,3
23609,7575,42,2
23610,7575,148,1
23611,7576,73,3
23612,7576,62,1
23613,7577,6,1
23614,7577,45,2
23615,7577,112,1
23616,7578,34,3
23617,7578,114,1
23618,7578,130,1
23619,7579,5,3
23620,7579,32,2
23621,7580,11,2
23622,7580,82,3
23623,7580,104,2
23624,7580,152,1
23625,7581,115,2
23626,7581,90,3
23627,7581,25,1
23628,7581,88,1
23629,7582,24,2
23630,7582,51,3
23631,7582,101,3
23632,7582,135,2
23633,7583,24,1
23634,7583,29,1
23635,7583,81,2
23636,7583,119,1
23637,7584,111,2
23638,7584,77,1
23639,7584,17,1
23640,7584,64,3
23641,7585,27,2
23642,7585,33,1
23643,7585,80,1
23644,7586,21,2
23645,7586,24,1
23646,7586,118,3
23647,7586,143,2
23648,7587,113,2
23649,7587,4,3
23650,7587,32,2
23651,7587,65,1
23652,7588,62,2
23653,7588,65,2
23654,7588,21,3
23655,7589,15,1
23656,7589,18,1
23657,7589,30,1
23658,7589,131,2
23659,7589,147,1
23660,7590,59,3
23661,7590,120,2
23662,7591,5,1
23663,7591,24,1
23664,7591,35,1
23665,7591,105,3
23666,7592,119,1
23667,7592,88,3
23668,7593,9,1
23669,7593,54,1
23670,7593,124,2
23671,7594,5,2
23672,7594,13,1
23673,7594,58,2
23674,7595,15,1
23675,7595,36,1
23676,7595,46,3
23677,7595,80,3
23678,7595,147,2
23679,7596,24,1
23680,7596,2,1
23681,7597,115,1
23682,7597,97,2
23683,7597,26,3
23684,7597,24,2
23685,7598,33,3
23686,7598,37,1
23687,7598,147,3
23688,7599,43,2
23689,7599,94,1
23690,7600,137,1
23691,7600,138,3
23692,7601,39,3
23693,7601,73,2
23694,7601,129,1
23695,7602,140,3
23696,7602,36,1
23697,7602,123,3
23698,7603,104,2
23699,7603,113,2
23700,7603,115,3
23701,7604,82,1
23702,7604,85,1
23703,7604,97,2
23704,7604,123,2
23705,7605,117,2
23706,7605,5,3
23707,7605,32,3
23708,7606,133,2
23709,7606,117,3
23710,7606,10,1
23711,7606,51,3
23712,7607,33,3
23713,7607,47,3
23714,7607,82,3
23715,7607,147,2
23716,7608,88,1
23717,7608,144,2
23718,7609,91,3
23719,7609,139,1
23720,7610,146,3
23721,7610,81,2
23722,7610,14,3
23723,7610,29,3
23724,7611,13,2
23725,7611,24,1
23726,7612,24,1
23727,7612,106,2
23728,7612,133,3
23729,7612,151,3
23730,7613,26,2
23731,7613,31,2
23732,7614,97,1
23733,7614,30,1
23734,7614,65,2
23735,7614,133,3
23736,7615,93,2
23737,7615,87,1
23738,7615,64,3
23739,7615,6,3
23740,7616,111,2
23741,7616,119,1
23742,7616,131,2
23743,7616,143,3
23744,7617,86,2
23745,7617,150,1
23746,7618,32,1
23747,7618,53,1
23748,7618,72,1
23749,7618,122,1
23750,7618,151,1
23751,7619,114,1
23752,7619,91,3
23753,7620,97,1
23754,7620,99,1
23755,7621,6,2
23756,7621,114,2
23757,7621,126,3
23758,7621,131,1
23759,7622,67,2
23760,7622,105,1
23761,7622,139,2
23762,7623,83,2
23763,7623,6,2
23764,7623,26,2
23765,7624,26,2
23766,7624,5,1
23767,7624,24,1
23768,7625,36,1
23769,7625,54,2
23770,7625,101,1
23771,7626,116,1
23772,7626,145,2
23773,7627,96,3
23774,7627,142,2
23775,7628,135,2
23776,7628,79,1
23777,7628,65,3
23778,7628,32,1
23779,7628,24,1
23780,7629,4,3
23781,7629,31,3
23782,7629,46,2
23783,7629,99,3
23784,7630,25,3
23785,7630,86,2
23786,7630,136,1
23787,7631,111,2
23788,7631,118,1
23789,7631,59,1
23790,7631,100,1
23791,7632,119,1
23792,7632,110,3
23793,7632,99,1
23794,7632,54,1
23795,7633,45,2
23796,7633,50,3
23797,7633,87,3
23798,7633,104,3
23799,7634,5,3
23800,7634,28,1
23801,7634,35,1
23802,7634,45,1
23803,7634,79,1
23804,7635,32,1
23805,7635,88,3
23806,7636,97,2
23807,7636,69,2
23808,7636,24,3
23809,7636,27,1
23810,7637,36,1
23811,7637,100,3
23812,7637,105,1
23813,7637,115,1
23814,7637,139,2
23815,7638,24,2
23816,7638,85,3
23817,7638,124,3
23818,7638,136,1
23819,7639,124,3
23820,7639,99,3
23821,7639,5,1
23822,7639,72,3
23823,7640,32,2
23824,7640,77,2
23825,7640,99,2
23826,7641,15,1
23827,7641,25,3
23828,7641,29,1
23829,7641,151,2
23830,7642,5,1
23831,7642,114,2
23832,7643,113,3
23833,7643,5,2
23834,7643,24,3
23835,7644,10,1
23836,7644,45,2
23837,7644,60,1
23838,7644,140,2
23839,7645,32,2
23840,7645,88,2
23841,7645,145,3
23842,7646,149,3
23843,7646,146,2
23844,7647,150,2
23845,7647,71,3
23846,7647,14,3
23847,7647,38,2
23848,7648,98,1
23849,7648,73,2
23850,7648,37,2
23851,7648,38,3
23852,7649,5,2
23853,7649,35,1
23854,7649,89,1
23855,7649,125,1
23856,7650,70,1
23857,7650,79,2
23858,7650,114,3
23859,7650,134,2
23860,7651,109,1
23861,7651,5,3
23862,7651,123,1
23863,7652,38,1
23864,7652,8,1
23865,7653,6,1
23866,7653,57,1
23867,7653,97,1
23868,7653,116,3
23869,7654,12,2
23870,7654,27,2
23871,7654,33,1
23872,7655,90,2
23873,7655,151,1
23874,7655,80,3
23875,7656,76,1
23876,7656,66,2
23877,7656,6,3
23878,7656,48,3
23879,7657,21,3
23880,7657,60,3
23881,7658,68,2
